,date,Longitude,Latitude,State,tweet_clean,sentiment,sentiment_category,y_predict
195,2022-11-10,-122.8689885,42.343589,OR,reproduct health shelf offer free safer suppli pregnanc test plan home test kit resourc support safe access abort reproductivehealth reproductiveright abortionishealthcar roevwad abort safesex,0.8934,positive,positive
196,2022-11-10,-76.627516,39.4939495,MD,savag that what they were say sometim give abort babi still come aliv then that child live could live with massiv health issu from what read say that they have render medic care think twist,0.4939,positive,positive
197,2022-11-10,-118.3210685,46.0646405,WA,mbmccarthi tri imaginari concept justifi abort ban,-0.5574,negative,negative
198,2022-11-10,-71.112377,42.3781975,MA,thing learn from elect abort factor public right wing suprem court awar backlash public their decis that they care,0.4939,positive,positive
199,2022-11-10,-83.1738665,32.6782075,GA,congrat your wife republican need becom littl moder when come abort that reason they after three month unless there problem there shouldn abort,-0.4019,negative,negative
200,2022-11-10,-111.7311935,32.925569,AZ,just keep white,0.0,neutral,neutral
201,2022-11-10,-93.3774155,45.1801065,MN,biden never recommend abort anyon have confus with herschel walker,-0.2755,negative,negative
202,2022-11-10,-115.038337,36.006256,NV,becaus hypothet with abort father rapist incest which mean think fetu life worth less result incest rape,-0.8568,negative,negative
203,2022-11-10,-115.0611275,36.184754,NV,damn abort right,-0.4019,negative,negative
204,2022-11-10,-83.804475,27.698682,FL,continu with same educ effort told peopl what these amend would keep tell them what they keep challeng democrat politician identifi what limit they would abort public their respons,0.0,neutral,neutral
205,2022-11-10,-83.804475,27.698682,FL,what prolif peopl after pass abort amend urg your feder legisl support nation limit abort those will take preced over state constitut provis cont,0.4019,positive,positive
206,2022-11-10,-87.732013,41.8335845,IL,abort go away,0.0,neutral,neutral
207,2022-11-10,-122.6692365,47.5618015,WA,hish case they learn someth talk more about abort be evil propos those birth control ban boy make thi your sole issu,-0.8402,negative,negative
208,2022-11-10,-115.038337,36.006256,NV,fetu abort then born use faith languag order make argument from patho also hypocrit said that less than case than worth argu that case late term abort,0.296,positive,positive
209,2022-11-10,-75.5178975,39.159193,DE,wonder understand what go away obgyn care abort will nowher except backalley backward state that women will first class citizen some state second class other compani should consid wise where women equal,0.743,positive,negative
210,2022-11-10,-82.573675,27.4739745,FL,bonu mention thi tweet receiv free ride from herschel driver herschel get confus car free secret abort behind dumpster free souvenir bull herschel keychain your choic free cruz souvenir post card from cancun,0.9118,positive,positive
211,2022-11-10,-87.7909645,41.8432585,IL,great ralli them would fellow hispan cathol then speak about thing like welfar pope would make about help famili abort spoken about limit biden doe,0.8519,positive,positive
212,2022-11-10,-77.0143985,38.898603,DC,thi woman think republican abort without say they want abort,-0.0572,negative,positive
213,2022-11-10,-71.8875095,41.82376,CT,well buck when pregnant choos either keep babi have abort otherwis time down stfu,0.2732,positive,neutral
214,2022-11-10,-76.5511625,39.3868225,MD,abort will when citizen vote enshrin abort their state constitut right kayli tell your foolish without say fool,0.0788,positive,positive
215,2022-11-10,-85.629048,42.312691,MI,wasn just abort also republican blatant racism,-0.6249,negative,negative
216,2022-11-10,-86.791549,36.200008,TN,reason discuss about abort would also lose them chunk their base,-0.4019,negative,negative
217,2022-11-10,-117.0226945,38.502147,NV,alreadi feder attempt state onli hide abort restrict,-0.5106,negative,negative
218,2022-11-10,-85.7682405,37.822244,KY,martien understand kentucki republican help insur that abort would remain legal vote would have stood,0.4939,positive,positive
219,2022-11-10,-77.7929355,43.0901785,NY,believ come down issu abort biden demon label republican extremist pretend soften blow late what they heard time from biden could unheard they play dirti,0.25,positive,negative
220,2022-11-10,-100.0768885,31.1688935,TX,nobodi like abort women just prefer becaus they were deni,0.3612,positive,positive
221,2022-11-10,-118.3210685,46.0646405,WA,women contracept over half abort recipi birth control,0.0,neutral,neutral
222,2022-11-10,-96.9328395,33.170366,TX,doppel real issu abort issu period,0.0,neutral,neutral
223,2022-11-10,-71.11082,42.424952,MA,honor among thi group speaker wait discuss abort right,0.4939,positive,positive
224,2022-11-10,-73.8311875,40.6708795,NY,decker abort health care birth control fail should abl pregnanc didn plan that liter take respons rather than beg state money child didn want worm brain,0.0,neutral,negative
225,2022-11-10,-88.3157525,42.2481325,IL,perman leav behind massiv amount peopl abort righttolif,0.0,neutral,neutral
226,2022-11-10,-95.27599,29.4248245,TX,abort right climat chang social equiti much more import issu than inflat when still live with your parent,0.0,neutral,neutral
227,2022-11-10,-115.038337,36.006256,NV,take away biden get elect they know addit abort right problem that there simpli hatr biden that there obama hillari everyon like support veri hate,-0.296,negative,negative
228,2022-11-10,-76.955799,38.9608415,MD,republican read room,0.0,neutral,neutral
229,2022-11-10,-115.038337,36.006256,NV,tsunami tri appeal sensibl show someth that would unprepar regularli outsid medic school attempt make abort wrong gross like child would,-0.5719,negative,negative
230,2022-11-10,-75.770041,42.746617,NY,tri expand shrink labor forc sever restrict abort more peopl corp bill rate went boomer retir slow birthrat tax will onli cover govt move collect,-0.0772,negative,positive
231,2022-11-10,-105.5508905,38.997936,CO,chri christi tri chanc ever run offic think matter chri christi tell panel women abort import,0.0258,positive,positive
232,2022-11-10,-115.223125,36.232915,NV,allow state decid legal abort instead leav hand feder govern more govern,0.6808,positive,positive
233,2022-11-10,-77.0143985,38.898603,DC,democrat state with ballot initi access from post dobb abort initi start file petit process abort ballot thank,0.3612,positive,positive
234,2022-11-10,-78.837021,35.7561885,NC,couldn have been anyth els like abort right vote right sensibl legisl horribl unqualifi maga candid scare bejeezu ration peopl fuck yourselv hang your littl hat orang turd,-0.6369,negative,negative
235,2022-11-10,-80.402683,33.937393,SC,that support abort sodomi devot jesu christ period,0.4019,positive,positive
236,2022-11-10,-87.732013,41.8335845,IL,actual michigan idea roevemb state directli ballot thi abort then democraci,0.0,neutral,neutral
237,2022-11-10,-119.3066075,37.2691755,CA,blasphemi call yourself christ follow activ promot abort birth control especi late stage abort biden also hypocrit becaus brother such crook crookedjoebiden,0.0,neutral,neutral
238,2022-11-10,-74.011041,40.706941,NY,will abort decid presidenti race blakemast gear johnhendrickson bornaliveprotectionact amend supremecourt financ financenew invest,0.0,neutral,positive
239,2022-11-10,-74.946407,40.102243,PA,peopl care about abort democraci when egg more than last year,0.4939,positive,positive
240,2022-11-10,-98.521052,29.522089,TX,your opinion abort same liber talk both side their mouth,0.0,neutral,neutral
241,2022-11-10,-96.991828,33.042437,TX,look thi what correct thi incorrect thi climat chang okay foundat that okay abort incorrect tell voter thi live when said rememb said,0.4215,positive,negative
242,2022-11-10,-75.6137245,40.66612,PA,think smart one actual believ just like abort fundrais tool that give them rais against onli that actual believ cocoon massiv layer privileg they one rais from,0.6369,positive,positive
243,2022-11-10,-89.2665075,39.7393005,IL,govt money support abort deliveri that sink,0.4019,positive,positive
244,2022-11-10,-118.3210685,46.0646405,WA,anger abort medic care glad hear your state doesn interfer even through with interfer which just that feel voter politician should person medic decis,0.3612,positive,positive
245,2022-11-10,-87.732013,41.8335845,IL,still talk like ban abort win issu lost kansa crush ballot time legal abort everi time doesn seem even blip radar chang cours,0.0772,positive,positive
246,2022-11-10,-77.0143985,38.898603,DC,mass injustic abort follow scienc social chang engag nonviol direct action,0.0,neutral,neutral
247,2022-11-10,-98.319925,38.498196,KS,abortifaci were identifi hippocr were probabl know well befor that abort go away anytim soon,0.2732,positive,positive
248,2022-11-10,-117.0226945,38.502147,NV,want rais vote claim peopl brain aren fulli develop until then tri abort forc young girl carri pregnanc term yeah that total make sens,0.3612,positive,positive
249,2022-11-10,-92.4367735,38.3045585,MS,believ thi happen look like go lose nevada senat seat republican seem have hous elect warnock look abort band medicar medicaid discontinu,-0.0516,negative,negative
250,2022-11-10,-118.3210685,46.0646405,WA,anger choic mean have right choos what best woman girl that includ adopt keep abort,0.296,positive,positive
251,2022-11-10,-100.0768885,31.1688935,TX,look forward kayleigh abort stori know come some point,0.0,neutral,neutral
252,2022-11-10,-73.8972405,41.251326,NY,footbal correct abort will away becaus alito crew done with issu,0.0,neutral,neutral
253,2022-11-10,-88.737664,42.8367835,WI,abort will away hell wont,-0.6808,negative,negative
254,2022-11-10,-71.4356815,42.305097,MA,young voter aren go away abort issu either,0.0,neutral,neutral
255,2022-11-10,-74.946407,40.102243,PA,mccormick would done better educ ytf more than would held regist pbghburb appal trump maga truli disgust mastriano extrem abort ban mccormick could held onto higher voter want sane choic,-0.6486,negative,negative
256,2022-11-10,-104.789327,38.8885185,CO,appar more peopl care about abort demand than thi what would jesu,0.4549,positive,positive
257,2022-11-10,-73.9487755,40.655138,NY,train abort train takethathoweveryouw,0.0,neutral,neutral
258,2022-11-10,-83.377181,42.4842785,MI,gotta hustl shein product live your get caught cheat your babi mother less than week after minimum abort borrow play madden then tell clean cook hous,0.2732,positive,positive
